# ionizations_in_target_per_event
8
6
6
2
13
6
52
44
11
9
15
8
5
2
7
28
5
43
5
9
28
77
7
4
7
6
4
8
13
3
10
7
10
7
6
9
2
11
5
11
1
15
11
26
3
2
3
9
4
1
77
13
3
2
25
4
4
3
3
8
8
4
2
8
13
2
21
5
31
2
13
6
6
6
10
10
16
5
9
1
4
6
16
18
8
2
7
12
4
68
11
5
7
2
22
8
18
6
52
4
6
20
4
5
4
4
3
4
4
3
15
3
1
8
5
15
3
12
3
9
32
8
7
8
8
3
7
33
6
6
11
5
5
11
8
9
11
3
8
8
23
4
5
3
4
5
18
4
9
6
39
7
11
1
13
6
5
56
11
14
6
7
9
6
10
4
4
5
11
9
13
2
4
5
2
7
3
17
5
10
11
15
5
10
9
7
3
42
8
5
11
24
7
7
6
3
2
9
10
7
7
6
15
13
11
4
8
4
7
3
16
2
5
2
9
4
12
4
19
5
4
15
52
7
13
2
12
4
12
7
5
11
2
2
9
6
17
3
2
5
2
7
4
3
13
1
9
4
2
37
5
6
13
5
8
3
6
3
9
10
6
8
15
5
14
15
9
4
6
7
8
2
0
9
5
3
17
2
5
6
8
8
17
7
7
5
4
12
6
49
10
19
13
3
8
7
64
3
5
7
5
8
3
7
8
3
71
5
4
13
6
4
4
11
2
5
9
5
4
3
8
8
9
11
6
6
48
4
4
31
6
7
7
26
0
4
8
3
7
3
5
1
15
9
4
4
13
0
2
10
3
12
5
11
2
3
12
2
3
4
4
7
3
6
17
21
9
5
3
4
8
7
4
36
14
4
3
7
6
10
7
7
6
7
5
5
8
6
6
28
12
12
1
11
20
4
8
8
25
11
6
40
37
9
4
10
13
0
3
11
11
11
4
8
2
1
1
23
14
6
9
11
18
9
62
9
18
4
9
8
20
9
8
27
8
10
2
4
1
13
4
6
4
15
5
5
3
11
11
6
3
23
7
4
11
9
6
2
6
9
9
7
18
3
4
6
6
11
2
5
6
8
6
3
2
2
21
2
6
9
9
7
7
7
20
17
16
49
19
6
5
15
6
5
6
25
10
9
10
9
4
10
5
74
4
4
6
8
15
2
11
8
33
8
18
25
6
14
5
3
7
24
12
12
40
4
5
4
6
6
9
12
3
12
12
8
2
6
3
30
9
8
6
10
4
4
7
22
7
4
14
4
3
7
8
3
1
8
2
6
4
4
10
11
3
13
11
4
4
17
5
8
3
8
11
2
9
6
6
9
11
7
5
6
14
4
10
3
6
19
9
32
32
51
3
5
10
5
5
3
6
12
13
9
7
6
4
7
8
8
4
10
7
7
9
3
7
1
9
10
8
16
2
12
6
4
71
13
20
7
29
10
5
2
17
3
8
4
16
5
13
4
7
7
5
2
9
1
2
2
7
48
9
